acorn_LSOA2011,imd_dec,imd_inc_score,rni_N,rni,rni_min,rni_q25,rni_q50,rni_q75,rni_max,rni_add,health_vuln_need,rni_hv_min,rni_hv_q25,rni_hv_q50,rni_hv_q75,rni_hv_max,health_need,vuln_need,eligibility_pc,eligibility_sa1_pc,eligibility_sa2_pc,lowEPC_pc,poverty_pc,rni_sa1_N,rni_sa1,rni_sa2_N,rni_sa2,year,rni_demean,rni_hv_demean,rni_h_demean,rni_big_pc,rni_big_sa1_pc,rni_big_sa2_pc
E01006448,1,0.519,764,0.135761237632789,0,0,0,0,1.14625930252654,0.1348818316074,1.00957554319808,0.893719904344003,0.893719904344003,1.0724638852128,1.0724638852128,1.58096070152819,1.00485172649225,1.00473664717027,0.136125654450262,0.294502617801047,0.142857142857143,0.294502617801047,0.506544502617801,764,0.293543752248822,630,0.143484521481947,2018,1.60354215297803,1.00957554319808,1.00485172649225,0.0693717277486911,0.138743455497382,0.0777777777777778
E01006449,2,0.2,595,0.065496465020569,0,0,0,0,1.14625930252654,0.0670080297890465,1.00142096135193,0.893719904344003,0.893719904344003,1.03937922482523,1.0724638852128,1.61214150198154,1.00125740231068,1.00002396588086,0.065546218487395,0.415126050420168,0.0782828282828283,0.415126050420168,0.191596638655462,595,0.420790695722844,396,0.0786943447123486,2018,0.773610673877413,1.00142096135193,1.00125740231068,0.0336134453781513,0.233613445378151,0.0429292929292929
E01006450,1,0.35,703,0.0942453264266022,0,0,0,0,1.27668889251165,0.0933401052437682,0.998816262942375,0.893719904344003,0.893719904344003,0.937158475468965,1.0724638852128,1.54451194937629,1.00179142272579,0.996854810616373,0.0938833570412518,0.250355618776671,0.0940325497287523,0.250355618776671,0.349928876244666,703,0.251640341816261,553,0.0956369652779261,2018,1.11317748925509,0.998816262942376,1.00179142272579,0.0512091038406828,0.126600284495021,0.0578661844484629
E01006451,2,0.259,512,0.165628808966388,0,0,0,0,1.14625930252654,0.164475523881988,1.00419255579531,0.893719904344003,0.893719904344003,1.0724638852128,1.0724638852128,1.37551116303185,0.999404030745851,1.00483898848991,0.162109375,0.69140625,0.195364238410596,0.69140625,0.220703125,512,0.69566027498368,302,0.202108868706264,2018,1.95632259661282,1.00419255579531,0.999404030745852,0.10546875,0.369140625,0.142384105960265
E01006452,2,0.228,556,0.180907912649368,0,0,0,0,1.14625930252654,0.157126229032903,0.98911090794113,0.893719904344003,0.893719904344003,0.923995079141365,1.0724638852128,1.31839554638367,0.996802461633668,0.992429140465708,0.181654676258993,0.735611510791367,0.216138328530259,0.735611510791367,0.241007194244604,556,0.728793246155398,347,0.216201740083257,2018,2.13679153784074,0.989110907941131,0.996802461633669,0.0971223021582734,0.350719424460432,0.121037463976945
E01006453,1,0.421,472,0.0942423734908676,0,0,0,0,1.14625930252654,0.0946257576117877,1.00075535596496,0.893719904344003,0.893719904344003,0.955216085438785,1.0724638852128,1.68316793470126,1.00247013725596,0.998265638964443,0.0932203389830508,0.239406779661017,0.104712041884817,0.239406779661017,0.425847457627119,472,0.240075915504881,382,0.106516499570314,2018,1.11314261069175,1.00075535596496,1.00247013725596,0.0550847457627119,0.116525423728814,0.0654450261780105
E01006454,4,0.143,605,0.057742585592969,0,0,0,0,1.09866295531972,0.0487827235535977,1.00687730189564,0.893719904344003,0.893719904344003,1.0724638852128,1.0724638852128,1.51408647447188,1.00232062365676,1.00435247435549,0.059504132231405,0.381818181818182,0.0673854447439353,0.381818181818182,0.145454545454545,605,0.386443385917492,371,0.066459261287841,2018,0.682025824416208,1.00687730189564,1.00232062365676,0.0231404958677686,0.20495867768595,0.032345013477089
E01006455,1,0.431,702,0.105826680005823,0,0,0,0,1.29256156748721,0.105847396947919,1.00835301752772,0.893719904344003,0.893719904344003,1.05696761619833,1.0724638852128,1.8394465376739,1.00599126246155,1.00204561008083,0.103988603988604,0.282051282051282,0.108695652173913,0.282051282051282,0.415954415954416,702,0.285174294331123,506,0.111927706254353,2018,1.24997050158055,1.00835301752772,1.00599126246155,0.0641025641025641,0.14957264957265,0.0731225296442688
E01006456,2,0.19,611,0.106251163061868,0,0,0,0,1.09777283174427,0.0927158846023384,0.99989296222963,0.893719904344003,0.893719904344003,0.955216085438785,1.0724638852128,1.55107388098465,1.00152520348652,0.99828802009663,0.109656301145663,0.595744680851064,0.115168539325843,0.595744680851064,0.189852700490998,611,0.591852932465312,356,0.113846274207645,2018,1.25498427786502,0.999892962229631,1.00152520348652,0.0409165302782324,0.274959083469722,0.0561797752808989
E01006457,4,0.14,491,0.061526297726696,0,0,0,0,1.14625930252654,0.0637418338505223,1.02629724166256,0.893719904344003,0.893719904344003,1.0724638852128,1.09777283174427,1.56945233607645,1.00392328769228,1.02218907592381,0.0610997963340122,0.535641547861507,0.0705394190871369,0.535641547861507,0.140529531568228,491,0.54406327273535,241,0.0720871767585108,2018,0.726717092755827,1.02629724166256,1.00392328769228,0.0346232179226069,0.309572301425662,0.045643153526971
E01006458,1,0.298,591,0.0918694061141406,0,0,0,0,1.14625930252654,0.0936517320167808,1.01869363578492,0.893719904344003,0.914810693120228,1.0724638852128,1.08513163149189,1.68316793470126,1.00555773233495,1.01317335245654,0.0913705583756345,0.345177664974619,0.104591836734694,0.345177664974619,0.307952622673435,591,0.355135571580631,392,0.105606715635156,2018,1.08511433632881,1.01869363578492,1.00555773233495,0.050761421319797,0.208121827411168,0.0612244897959184
E01006459,3,0.156,668,0.0805589838809839,0,0,0,0,1.14625930252654,0.0793302973058376,0.990666526543476,0.893719904344003,0.893719904344003,0.915552462766436,1.0724638852128,1.8394465376739,0.99962775233922,0.990893187409167,0.0823353293413174,0.630239520958084,0.0982367758186398,0.630239520958084,0.137724550898204,668,0.626185834039162,397,0.097700519697769,2018,0.951521426194158,0.990666526543477,0.999627752339221,0.0344311377245509,0.294910179640719,0.0503778337531486
E01006460,1,0.427,567,0.154584718702847,0,0,0,0,1.14625930252654,0.145241164024147,1.00585279499963,0.893719904344003,0.893719904344003,1.0724638852128,1.0724638852128,1.47480720341378,1.00343198059476,1.00240227209204,0.158730158730159,0.350970017636684,0.160944206008584,0.350970017636684,0.46031746031746,567,0.351324167569436,466,0.157787040806608,2018,1.82587546319185,1.00585279499963,1.00343198059476,0.0617283950617284,0.17636684303351,0.0665236051502146
E01006461,1,0.317,545,0.0844117452292479,0,0,0,0,1.14625930252654,0.0877091320273597,1.0001021514637,0.893719904344003,0.893719904344003,0.955216085438785,1.0724638852128,1.34379901141729,1.00439918507927,0.996025728518387,0.0844036697247707,0.324770642201835,0.0958230958230958,0.324770642201835,0.310091743119266,545,0.323256350663673,407,0.0976100025325697,2018,0.997028268463941,1.0001021514637,1.00439918507927,0.0440366972477064,0.155963302752294,0.058968058968059
E01006462,5,0.116,646,0.0664559508287182,0,0,0,0,1.11983250951441,0.0621949765278002,0.995081883663151,0.893719904344003,0.893719904344003,0.955216085438785,1.0724638852128,1.37551116303185,1.00056843538144,0.994551869740449,0.0665634674922601,0.543343653250774,0.0771276595744681,0.543343653250774,0.120743034055728,646,0.541453300725072,376,0.0796247786950603,2018,0.784943628448091,0.995081883663152,1.00056843538144,0.0356037151702786,0.26625386996904,0.0558510638297872
E01006463,1,0.258,1043,0.0613990142014925,0,0,0,0,1.30787694673038,0.0574865166955089,0.975913196619971,0.893719904344003,0.893719904344003,0.914810693120228,1.0724638852128,1.8394465376739,1.00183174977639,0.974192048632482,0.0632790028763183,0.293384467881112,0.0681818181818182,0.293384467881112,0.250239693192713,1043,0.286520605574534,836,0.066225567612876,2018,0.725213684996718,0.975913196619972,1.00183174977639,0.0220517737296261,0.112176414189837,0.0239234449760766
E01006464,2,0.184,1165,0.0361438671964634,0,0,0,0,1.14625930252654,0.0379561532536221,0.986043265317636,0.893719904344003,0.893719904344003,0.914810693120228,1.0724638852128,1.61214150198154,1.00021133591163,0.985720261356165,0.0369098712446352,0.214592274678112,0.0403135498320269,0.214592274678112,0.188841201716738,1165,0.216203510568606,893,0.0399235511577008,2018,0.426912833381322,0.986043265317637,1.00021133591163,0.0145922746781116,0.113304721030043,0.0179171332586786
E01006465,5,0.096,557,0.0502123818861315,0,0,0,0,1.12459017056276,0.0495890572036683,1.00519682306039,0.893719904344003,0.893719904344003,1.0724638852128,1.0724638852128,1.50322448176854,0.998146014103518,1.00705294334639,0.0502692998204668,0.529622980251347,0.0801393728222996,0.529622980251347,0.0736086175942549,557,0.531679328267314,287,0.0811063227765209,2018,0.593082917921159,1.00519682306039,0.998146014103519,0.0269299820466786,0.271095152603232,0.0487804878048781
E01006466,3,0.17,708,0.136985754425783,0,0,0,0,1.14625930252654,0.14881051037828,0.994640931380009,0.893719904344003,0.893719904344003,0.946187280453875,1.0724638852128,1.54394833516456,1.00213112777137,0.992529363167202,0.137005649717514,0.584745762711864,0.160869565217391,0.584745762711864,0.177966101694915,708,0.576942083113535,460,0.161953074977236,2018,1.6180055176971,0.99464093138001,1.00213112777137,0.0692090395480226,0.257062146892655,0.0891304347826087
E01006467,1,0.427,517,0.0924619463219144,0,0,0,0,1.14625930252654,0.104115711886575,1.00181895953261,0.893719904344003,0.893719904344003,1.0724638852128,1.0724638852128,1.37551116303185,1.00266763840552,0.999469579275369,0.0928433268858801,0.224371373307544,0.0990990990990991,0.224371373307544,0.425531914893617,517,0.225614901482156,444,0.0986709324931424,2018,1.09211311754993,1.00181895953261,1.00266763840552,0.0444874274661509,0.117988394584139,0.0472972972972973
E01006470,1,0.392,563,0.134850283303723,0,0,0,0,1.14625930252654,0.130644638650702,1.00281431086109,0.893719904344003,0.893719904344003,0.955216085438785,1.0724638852128,1.55107388098465,1.00415938467566,0.998639257409939,0.134991119005329,0.346358792184725,0.148584905660377,0.346358792184725,0.404973357015986,563,0.348202580969696,424,0.150130843892188,2018,1.59278242736294,1.00281431086109,1.00415938467566,0.0710479573712256,0.182948490230906,0.0872641509433962
E01006471,7,0.061,553,0.0573151599409675,0,0,0,0,1.12459017056276,0.0574075206370624,1.00062869218944,0.893719904344003,0.893719904344003,1.0724638852128,1.0724638852128,1.34950820467531,0.998330171677412,1.00220636485725,0.0578661844484629,0.78119349005425,0.0856031128404669,0.78119349005425,0.0723327305605787,553,0.781551261818467,257,0.0847412097691777,2018,0.676977291696565,1.00062869218944,0.998330171677413,0.027124773960217,0.406871609403255,0.0389105058365759
E01006472,5,0.074,562,0.0424165278976973,0,0,0,0,1.11983250951441,0.0388994941226752,1.00177223146379,0.893719904344003,0.893719904344003,1.0724638852128,1.0724638852128,1.34379901141729,0.996650668541911,1.00531988026403,0.0427046263345196,0.681494661921708,0.0553359683794466,0.681494661921708,0.0587188612099644,562,0.686332359488244,253,0.0577841874872874,2018,0.501002286461912,1.00177223146379,0.996650668541912,0.0213523131672598,0.377224199288256,0.0434782608695652
E01006473,5,0.064,654,0.025974416784777,0,0,0,0,1.14625930252654,0.0296540307960483,0.998914100120799,0.893719904344003,0.893719904344003,1.0724638852128,1.0724638852128,1.64436281397774,0.997533088085639,1.00145940261073,0.0259938837920489,0.319571865443425,0.0286396181384248,0.319571865443425,0.0657492354740061,654,0.323603124866306,419,0.029287507545531,2018,0.306796497584008,0.9989141001208,0.99753308808564,0.0122324159021407,0.181957186544343,0.0167064439140811
